axis,level,seed,estimator,est,se,target,identity_diff,first_stage_F
instrument_strength,h2 0.05,39,site_meta,0.3245019279530387,0.028066133572290587,0.3,3.3306690738754696e-16,1478.263473228144
instrument_strength,h2 0.05,39,sumstats,0.3228015725382422,0.02965237981600271,0.3,3.3306690738754696e-16,1478.263473228144
instrument_strength,h2 0.05,40,pooled,0.25988767832014703,0.030384039918770086,0.30000000000000004,2.7755575615628914e-16,1217.0209555785568
instrument_strength,h2 0.05,40,fedmr_cf,0.2380651243391216,0.0375057747047471,0.30000000000000004,2.7755575615628914e-16,1217.0209555785568
instrument_strength,h2 0.05,40,site_meta,0.26203431837624797,0.030475513241719685,0.30000000000000004,2.7755575615628914e-16,1217.0209555785568
instrument_strength,h2 0.05,40,sumstats,0.25788936423484404,0.03201082851759821,0.30000000000000004,2.7755575615628914e-16,1217.0209555785568
instrument_strength,h2 0.05,41,pooled,0.31471712074065505,0.026640202173765542,0.3,1.6653345369377348e-16,1716.5862899063598
instrument_strength,h2 0.05,41,fedmr_cf,0.29515781182601647,0.030733600611144378,0.3,1.6653345369377348e-16,1716.5862899063598
instrument_strength,h2 0.05,41,site_meta,0.3129002905434953,0.026779757181717153,0.3,1.6653345369377348e-16,1716.5862899063598
instrument_strength,h2 0.05,41,sumstats,0.3112288708912824,0.02856169132463884,0.3,1.6653345369377348e-16,1716.5862899063598
instrument_strength,h2 0.05,42,pooled,0.2658464205905192,0.03062217687446771,0.3,1.6653345369377348e-16,1217.5377338876117
instrument_strength,h2 0.05,42,fedmr_cf,0.2412046420414304,0.03813985560551749,0.3,1.6653345369377348e-16,1217.5377338876117
instrument_strength,h2 0.05,42,site_meta,0.27030807499010834,0.030746094641783153,0.3,1.6653345369377348e-16,1217.5377338876117
instrument_strength,h2 0.05,42,sumstats,0.2708416512360374,0.032407633936209476,0.3,1.6653345369377348e-16,1217.5377338876117
instrument_strength,h2 0.05,43,pooled,0.3154385687847117,0.025669262334869287,0.29999999999999993,1.1102230246251565e-16,1801.009706161862
instrument_strength,h2 0.05,43,fedmr_cf,0.3063073709967889,0.029737574887713177,0.29999999999999993,1.1102230246251565e-16,1801.009706161862
instrument_strength,h2 0.05,43,site_meta,0.3155917711660767,0.025555660034933706,0.29999999999999993,1.1102230246251565e-16,1801.009706161862
instrument_strength,h2 0.05,43,sumstats,0.31513348831997173,0.026995556924872394,0.29999999999999993,1.1102230246251565e-16,1801.009706161862
instrument_strength,h2 0.05,44,pooled,0.3028221804550815,0.03001870073699886,0.3,5.551115123125783e-17,1276.2419252359755
instrument_strength,h2 0.05,44,fedmr_cf,0.2974050350444719,0.03694475033559712,0.3,5.551115123125783e-17,1276.2419252359755
instrument_strength,h2 0.05,44,site_meta,0.3033359879954239,0.03032548817297373,0.3,5.551115123125783e-17,1276.2419252359755
instrument_strength,h2 0.05,44,sumstats,0.3013074344218772,0.0318236499709187,0.3,5.551115123125783e-17,1276.2419252359755
instrument_strength,h2 0.05,45,pooled,0.3213112646075191,0.024662770676792234,0.3,1.6653345369377348e-16,1917.3145920030984
instrument_strength,h2 0.05,45,fedmr_cf,0.3082918940150102,0.027984412344819215,0.3,1.6653345369377348e-16,1917.3145920030984
instrument_strength,h2 0.05,45,site_meta,0.32193481906639293,0.024716889159702264,0.3,1.6653345369377348e-16,1917.3145920030984
instrument_strength,h2 0.05,45,sumstats,0.3243729875938841,0.026395697286543007,0.3,1.6653345369377348e-16,1917.3145920030984
instrument_strength,h2 0.05,46,pooled,0.3334841361573385,0.029993034733677697,0.30000000000000004,1.6653345369377348e-16,1270.7314916132234
instrument_strength,h2 0.05,46,fedmr_cf,0.33090949825366606,0.03668214596670107,0.30000000000000004,1.6653345369377348e-16,1270.7314916132234
instrument_strength,h2 0.05,46,site_meta,0.33373137123332963,0.02955669669914425,0.30000000000000004,1.6653345369377348e-16,1270.7314916132234
instrument_strength,h2 0.05,46,sumstats,0.33066649574831125,0.031157151029704847,0.30000000000000004,1.6653345369377348e-16,1270.7314916132234
instrument_strength,h2 0.05,47,pooled,0.2989333652422046,0.022534600517101943,0.3,5.551115123125783e-17,2328.810172480686
instrument_strength,h2 0.05,47,fedmr_cf,0.2888909474897204,0.025208311870338913,0.3,5.551115123125783e-17,2328.810172480686
instrument_strength,h2 0.05,47,site_meta,0.30029871265146474,0.022643100127018742,0.3,5.551115123125783e-17,2328.810172480686
instrument_strength,h2 0.05,47,sumstats,0.2993136130751337,0.023746341690584226,0.3,5.551115123125783e-17,2328.810172480686
instrument_strength,h2 0.05,48,pooled,0.2942669670079817,0.022341005130545526,0.30000000000000004,2.220446049250313e-16,2373.166783212146
instrument_strength,h2 0.05,48,fedmr_cf,0.2845131217642321,0.024846206866082222,0.30000000000000004,2.220446049250313e-16,2373.166783212146
instrument_strength,h2 0.05,48,site_meta,0.29387427317427245,0.022175407872104574,0.30000000000000004,2.220446049250313e-16,2373.166783212146
instrument_strength,h2 0.05,48,sumstats,0.2924270582276784,0.02346852871163987,0.30000000000000004,2.220446049250313e-16,2373.166783212146
instrument_strength,h2 0.05,49,pooled,0.32735564085912505,0.025020830345274324,0.3,2.220446049250313e-16,1903.4156538926677
instrument_strength,h2 0.05,49,fedmr_cf,0.3290667483104096,0.028565438560447045,0.3,2.220446049250313e-16,1903.4156538926677
instrument_strength,h2 0.05,49,site_meta,0.32698497608186067,0.025176629076836564,0.3,2.220446049250313e-16,1903.4156538926677
instrument_strength,h2 0.05,49,sumstats,0.32857386606175476,0.026740246064867648,0.3,2.220446049250313e-16,1903.4156538926677
instrument_strength,h2 0.05,50,pooled,0.3138846504602169,0.02397295399498622,0.3,2.7755575615628914e-16,2097.4775878387513
instrument_strength,h2 0.05,50,fedmr_cf,0.3102505972522941,0.02679916591937216,0.3,2.7755575615628914e-16,2097.4775878387513
instrument_strength,h2 0.05,50,site_meta,0.31269072402084463,0.024065987804070366,0.3,2.7755575615628914e-16,2097.4775878387513
instrument_strength,h2 0.05,50,sumstats,0.3119916643047525,0.025282927875072334,0.3,2.7755575615628914e-16,2097.4775878387513
instrument_strength,h2 0.05,51,pooled,0.27109185221052706,0.02189537455413185,0.3,1.1102230246251565e-16,2627.8041079940276
instrument_strength,h2 0.05,51,fedmr_cf,0.26079957699142003,0.024015867689194587,0.3,1.1102230246251565e-16,2627.8041079940276
instrument_strength,h2 0.05,51,site_meta,0.27706072787689173,0.0221230008005939,0.3,1.1102230246251565e-16,2627.8041079940276
instrument_strength,h2 0.05,51,sumstats,0.2778232116955443,0.02337124059168922,0.3,1.1102230246251565e-16,2627.8041079940276
instrument_strength,h2 0.05,52,pooled,0.3080378868404391,0.026897507168101274,0.3,1.1102230246251565e-16,1539.8045395583335
instrument_strength,h2 0.05,52,fedmr_cf,0.3009366654739442,0.031576844064219046,0.3,1.1102230246251565e-16,1539.8045395583335
instrument_strength,h2 0.05,52,site_meta,0.30889607403937175,0.026939788760459108,0.3,1.1102230246251565e-16,1539.8045395583335
instrument_strength,h2 0.05,52,sumstats,0.3097142678447118,0.02827216874707939,0.3,1.1102230246251565e-16,1539.8045395583335
instrument_strength,h2 0.05,53,pooled,0.37902152104863185,0.031818172753189114,0.3,3.885780586188048e-16,1132.8941058312787
instrument_strength,h2 0.05,53,fedmr_cf,0.3955837303100311,0.04063871211100973,0.3,3.885780586188048e-16,1132.8941058312787
instrument_strength,h2 0.05,53,site_meta,0.37674524538766613,0.03178243120871041,0.3,3.885780586188048e-16,1132.8941058312787
instrument_strength,h2 0.05,53,sumstats,0.36863207341953286,0.033331343581018615,0.3,3.885780586188048e-16,1132.8941058312787
instrument_strength,h2 0.05,54,pooled,0.32132486950475925,0.027931390432351856,0.3,1.1102230246251565e-16,1478.839538065935
instrument_strength,h2 0.05,54,fedmr_cf,0.313293339700146,0.03307252958520438,0.3,1.1102230246251565e-16,1478.839538065935
instrument_strength,h2 0.05,54,site_meta,0.32337204836946654,0.02783470974429179,0.3,1.1102230246251565e-16,1478.839538065935
instrument_strength,h2 0.05,54,sumstats,0.3228539080618012,0.029148752043938658,0.3,1.1102230246251565e-16,1478.839538065935
instrument_strength,h2 0.05,55,pooled,0.3750771543085384,0.02828088100658598,0.3,5.551115123125783e-16,1444.7369665742779
instrument_strength,h2 0.05,55,fedmr_cf,0.3847357055816392,0.033528822904702264,0.3,5.551115123125783e-16,1444.7369665742779
instrument_strength,h2 0.05,55,site_meta,0.3745049027122317,0.02838742653264192,0.3,5.551115123125783e-16,1444.7369665742779
instrument_strength,h2 0.05,55,sumstats,0.37194696488262413,0.03002510492292397,0.3,5.551115123125783e-16,1444.7369665742779
instrument_strength,h2 0.05,56,pooled,0.27151833253563074,0.024830306080545626,0.3,2.7755575615628914e-16,1993.5741069066491
instrument_strength,h2 0.05,56,fedmr_cf,0.2620965204431507,0.028339634899321148,0.3,2.7755575615628914e-16,1993.5741069066491
instrument_strength,h2 0.05,56,site_meta,0.2797515892210816,0.024654328111838632,0.3,2.7755575615628914e-16,1993.5741069066491
instrument_strength,h2 0.05,56,sumstats,0.28195255025248106,0.02582371854311295,0.3,2.7755575615628914e-16,1993.5741069066491
instrument_strength,h2 0.05,57,pooled,0.2835106153027568,0.023303402795990705,0.3,0.0,2213.5747726550776
instrument_strength,h2 0.05,57,fedmr_cf,0.2637522044420296,0.02624140238614593,0.3,0.0,2213.5747726550776
instrument_strength,h2 0.05,57,site_meta,0.28468519415586,0.023416484661666088,0.3,0.0,2213.5747726550776
instrument_strength,h2 0.05,57,sumstats,0.283738332830094,0.024737513548737405,0.3,0.0,2213.5747726550776
instrument_strength,h2 0.05,58,pooled,0.3194070911205728,0.02310066582126885,0.3,1.1102230246251565e-16,2271.5189532712043
instrument_strength,h2 0.05,58,fedmr_cf,0.3120024985782893,0.02589373283052202,0.3,1.1102230246251565e-16,2271.5189532712043
instrument_strength,h2 0.05,58,site_meta,0.31803832831900125,0.022935032545619776,0.3,1.1102230246251565e-16,2271.5189532712043
instrument_strength,h2 0.05,58,sumstats,0.31635514615167826,0.024321230296486664,0.3,1.1102230246251565e-16,2271.5189532712043
instrument_strength,h2 0.05,59,pooled,0.36095838382983314,0.027941287810428057,0.3,5.551115123125783e-17,1429.5313921077231
instrument_strength,h2 0.05,59,fedmr_cf,0.3559086091856429,0.034282696143788746,0.3,5.551115123125783e-17,1429.5313921077231
instrument_strength,h2 0.05,59,site_meta,0.3598009007588689,0.028256908662337328,0.3,5.551115123125783e-17,1429.5313921077231
instrument_strength,h2 0.05,59,sumstats,0.36054810472035353,0.03002724306682028,0.3,5.551115123125783e-17,1429.5313921077231
instrument_strength,h2 0.05,60,pooled,0.2909288169015931,0.02156238998966162,0.30000000000000004,5.551115123125783e-17,2588.808928153742
instrument_strength,h2 0.05,60,fedmr_cf,0.2789624012615366,0.023681420813821772,0.30000000000000004,5.551115123125783e-17,2588.808928153742
instrument_strength,h2 0.05,60,site_meta,0.2909123521328721,0.021510614311939475,0.30000000000000004,5.551115123125783e-17,2588.808928153742
instrument_strength,h2 0.05,60,sumstats,0.29143852708008416,0.022684496856578244,0.30000000000000004,5.551115123125783e-17,2588.808928153742
instrument_strength,h2 0.05,61,pooled,0.24024088688889214,0.029927389594337998,0.3,2.220446049250313e-16,1278.8027316562595
instrument_strength,h2 0.05,61,fedmr_cf,0.2346446083399045,0.03759372305866671,0.3,2.220446049250313e-16,1278.8027316562595
instrument_strength,h2 0.05,61,site_meta,0.2454726226737497,0.02985586722026863,0.3,2.220446049250313e-16,1278.8027316562595
instrument_strength,h2 0.05,61,sumstats,0.24212888217789902,0.031217761653205885,0.3,2.220446049250313e-16,1278.8027316562595
instrument_strength,h2 0.05,62,pooled,0.32218119090632485,0.028139858162160466,0.3,3.3306690738754696e-16,1500.5391886999744
instrument_strength,h2 0.05,62,fedmr_cf,0.317634610233101,0.0333615470096137,0.3,3.3306690738754696e-16,1500.5391886999744
instrument_strength,h2 0.05,62,site_meta,0.3238969631153063,0.0282365950320087,0.3,3.3306690738754696e-16,1500.5391886999744
instrument_strength,h2 0.05,62,sumstats,0.32312187674316406,0.030116206829231145,0.3,3.3306690738754696e-16,1500.5391886999744
instrument_strength,h2 0.05,63,pooled,0.31736516797606373,0.02562534307642255,0.30000000000000004,3.885780586188048e-16,1788.6558066481136
instrument_strength,h2 0.05,63,fedmr_cf,0.30547412801569246,0.029502465769358135,0.30000000000000004,3.885780586188048e-16,1788.6558066481136
instrument_strength,h2 0.05,63,site_meta,0.3166224976819983,0.025702580953171045,0.30000000000000004,3.885780586188048e-16,1788.6558066481136
instrument_strength,h2 0.05,63,sumstats,0.3131688922486979,0.02724933776170932,0.30000000000000004,3.885780586188048e-16,1788.6558066481136
instrument_strength,h2 0.05,64,pooled,0.30003217969629786,0.022629067786397318,0.3,1.6653345369377348e-16,2322.9420012938194
instrument_strength,h2 0.05,64,fedmr_cf,0.28907540865746695,0.02541298739995677,0.3,1.6653345369377348e-16,2322.9420012938194
instrument_strength,h2 0.05,64,site_meta,0.2998454269322215,0.022448992927569952,0.3,1.6653345369377348e-16,2322.9420012938194
instrument_strength,h2 0.05,64,sumstats,0.297647767670418,0.02366435589326359,0.3,1.6653345369377348e-16,2322.9420012938194
instrument_strength,h2 0.05,65,pooled,0.3144228788727003,0.023527919334841146,0.3,1.6653345369377348e-16,2227.3740800727533
instrument_strength,h2 0.05,65,fedmr_cf,0.29960826584892386,0.026505690619127834,0.3,1.6653345369377348e-16,2227.3740800727533
instrument_strength,h2 0.05,65,site_meta,0.31711966406541425,0.02370762726027314,0.3,1.6653345369377348e-16,2227.3740800727533
instrument_strength,h2 0.05,65,sumstats,0.3153200057970775,0.02499807102314076,0.3,1.6653345369377348e-16,2227.3740800727533
instrument_strength,h2 0.05,66,pooled,0.3031891189017977,0.027163074102772106,0.3,0.0,1505.4672386897228
instrument_strength,h2 0.05,66,fedmr_cf,0.29120646851987964,0.03192395545543352,0.3,0.0,1505.4672386897228
instrument_strength,h2 0.05,66,site_meta,0.30374458414045113,0.027067001540033452,0.3,0.0,1505.4672386897228
instrument_strength,h2 0.05,66,sumstats,0.30203222403706215,0.028437303451602343,0.3,0.0,1505.4672386897228
instrument_strength,h2 0.05,67,pooled,0.2748364465486196,0.03245340842636851,0.3,2.7755575615628914e-16,1081.3609792689929
instrument_strength,h2 0.05,67,fedmr_cf,0.25290005963452794,0.04082024636797433,0.3,2.7755575615628914e-16,1081.3609792689929
instrument_strength,h2 0.05,67,site_meta,0.2771978796556632,0.03259534683222167,0.3,2.7755575615628914e-16,1081.3609792689929
instrument_strength,h2 0.05,67,sumstats,0.2741175226110055,0.03462403175974155,0.3,2.7755575615628914e-16,1081.3609792689929
instrument_strength,h2 0.05,68,pooled,0.31747091132998906,0.024713884977800523,0.3,2.7755575615628914e-16,1919.2500901270023
instrument_strength,h2 0.05,68,fedmr_cf,0.30413919864786104,0.028061054559522697,0.3,2.7755575615628914e-16,1919.2500901270023
instrument_strength,h2 0.05,68,site_meta,0.3232490484848563,0.02464517587201731,0.3,2.7755575615628914e-16,1919.2500901270023
instrument_strength,h2 0.05,68,sumstats,0.3191050070786949,0.025952098749539784,0.3,2.7755575615628914e-16,1919.2500901270023
instrument_strength,h2 0.05,69,pooled,0.3108970671365298,0.026572750102613844,0.3,5.551115123125783e-17,1645.5325315728328
instrument_strength,h2 0.05,69,fedmr_cf,0.3018291658161088,0.03093769822639528,0.3,5.551115123125783e-17,1645.5325315728328
instrument_strength,h2 0.05,69,site_meta,0.31037559591747066,0.02658568278112791,0.3,5.551115123125783e-17,1645.5325315728328
instrument_strength,h2 0.05,69,sumstats,0.30480155868530756,0.027860552776760625,0.3,5.551115123125783e-17,1645.5325315728328
instrument_strength,h2 0.05,70,pooled,0.30563826433545604,0.025398140556407826,0.29999999999999993,1.1102230246251565e-16,1803.7357848188474
instrument_strength,h2 0.05,70,fedmr_cf,0.28348434319003907,0.029376364307511865,0.29999999999999993,1.1102230246251565e-16,1803.7357848188474
instrument_strength,h2 0.05,70,site_meta,0.3049701640553864,0.02551509129772624,0.29999999999999993,1.1102230246251565e-16,1803.7357848188474
instrument_strength,h2 0.05,70,sumstats,0.3043451497604276,0.026881043276234046,0.29999999999999993,1.1102230246251565e-16,1803.7357848188474
instrument_strength,h2 0.05,71,pooled,0.29720257546759815,0.024908404861414917,0.3,1.1102230246251565e-16,1825.5812483381028
instrument_strength,h2 0.05,71,fedmr_cf,0.2796235902454732,0.02857585976129121,0.3,1.1102230246251565e-16,1825.5812483381028
instrument_strength,h2 0.05,71,site_meta,0.2978127459046722,0.02487529600160334,0.3,1.1102230246251565e-16,1825.5812483381028
instrument_strength,h2 0.05,71,sumstats,0.30469800637554734,0.026418747963681488,0.3,1.1102230246251565e-16,1825.5812483381028
instrument_strength,h2 0.05,72,pooled,0.3219392003646499,0.02647734310941411,0.3,1.1102230246251565e-16,1606.8729742426513
instrument_strength,h2 0.05,72,fedmr_cf,0.30481884524488484,0.030758720668972176,0.3,1.1102230246251565e-16,1606.8729742426513
instrument_strength,h2 0.05,72,site_meta,0.3213952705451544,0.0266733631892822,0.3,1.1102230246251565e-16,1606.8729742426513
instrument_strength,h2 0.05,72,sumstats,0.3195743889534719,0.028242396422550352,0.3,1.1102230246251565e-16,1606.8729742426513
instrument_strength,h2 0.05,73,pooled,0.31108229788534,0.025239525152920408,0.29999999999999993,0.0,1837.0309089324442
instrument_strength,h2 0.05,73,fedmr_cf,0.29624065588605997,0.0287549402757108,0.29999999999999993,0.0,1837.0309089324442
instrument_strength,h2 0.05,73,site_meta,0.31211421652639787,0.025041774503911107,0.29999999999999993,0.0,1837.0309089324442
instrument_strength,h2 0.05,73,sumstats,0.3127879041622018,0.0264141248241108,0.29999999999999993,0.0,1837.0309089324442
instrument_strength,h2 0.05,74,pooled,0.3097454807340545,0.02450259656168862,0.3,1.6653345369377348e-16,1927.0407246980405
instrument_strength,h2 0.05,74,fedmr_cf,0.2963052688388327,0.027867780641882677,0.3,1.6653345369377348e-16,1927.0407246980405
instrument_strength,h2 0.05,74,site_meta,0.3101216391600924,0.024426750550457024,0.3,1.6653345369377348e-16,1927.0407246980405
instrument_strength,h2 0.05,74,sumstats,0.30637907158805483,0.02611068393238199,0.3,1.6653345369377348e-16,1927.0407246980405
instrument_strength,h2 0.05,75,pooled,0.3467838153720297,0.029803033002505443,0.3,0.0,1310.1674783692886
instrument_strength,h2 0.05,75,fedmr_cf,0.33680131418184645,0.037290658151457635,0.3,0.0,1310.1674783692886
instrument_strength,h2 0.05,75,site_meta,0.3443688332754155,0.0296767575721239,0.3,0.0,1310.1674783692886
instrument_strength,h2 0.05,75,sumstats,0.34499608671776194,0.03182159150766377,0.3,0.0,1310.1674783692886
instrument_strength,h2 0.05,76,pooled,0.3698233407903772,0.0284460037090161,0.3,2.7755575615628914e-16,1376.2718546791095
instrument_strength,h2 0.05,76,fedmr_cf,0.35310912733394156,0.034043456159739006,0.3,2.7755575615628914e-16,1376.2718546791095
instrument_strength,h2 0.05,76,site_meta,0.36775223709556937,0.028451595994427856,0.3,2.7755575615628914e-16,1376.2718546791095
instrument_strength,h2 0.05,76,sumstats,0.36665752677187696,0.03009071705686045,0.3,2.7755575615628914e-16,1376.2718546791095
instrument_strength,h2 0.05,77,pooled,0.31803811400169996,0.023798172737868366,0.3,1.1102230246251565e-16,2147.777526451246
instrument_strength,h2 0.05,77,fedmr_cf,0.3098127963534156,0.026902780135627365,0.3,1.1102230246251565e-16,2147.777526451246
instrument_strength,h2 0.05,77,site_meta,0.32000790069389884,0.023696065686532847,0.3,1.1102230246251565e-16,2147.777526451246
instrument_strength,h2 0.05,77,sumstats,0.31787969061763227,0.02535126517906215,0.3,1.1102230246251565e-16,2147.777526451246
instrument_strength,h2 0.05,78,pooled,0.3070794418950154,0.024248105984996236,0.3,1.6653345369377348e-16,2066.055672981762
instrument_strength,h2 0.05,78,fedmr_cf,0.2952336012454402,0.027602443087007957,0.3,1.6653345369377348e-16,2066.055672981762
instrument_strength,h2 0.05,78,site_meta,0.307021021302244,0.024034204362756394,0.3,1.6653345369377348e-16,2066.055672981762
instrument_strength,h2 0.05,78,sumstats,0.30440380517356747,0.025455648895389732,0.3,1.6653345369377348e-16,2066.055672981762
instrument_strength,h2 0.05,79,pooled,0.3206063260809999,0.02552615408930863,0.3,1.6653345369377348e-16,1774.130991816105
instrument_strength,h2 0.05,79,fedmr_cf,0.30476402215524817,0.029732872903731562,0.3,1.6653345369377348e-16,1774.130991816105
instrument_strength,h2 0.05,79,site_meta,0.3220213700451591,0.025608627043099956,0.3,1.6653345369377348e-16,1774.130991816105
instrument_strength,h2 0.05,79,sumstats,0.3239183568061915,0.027159087427442944,0.3,1.6653345369377348e-16,1774.130991816105
instrument_strength,h2 0.05,80,pooled,0.3295482223479809,0.023492339017590666,0.3,2.7755575615628914e-16,2053.357057982896
instrument_strength,h2 0.05,80,fedmr_cf,0.32811803400381967,0.02653588332476271,0.3,2.7755575615628914e-16,2053.357057982896
instrument_strength,h2 0.05,80,site_meta,0.32854588951439234,0.023413261744354524,0.3,2.7755575615628914e-16,2053.357057982896
instrument_strength,h2 0.05,80,sumstats,0.3282565091280816,0.024499058021263922,0.3,2.7755575615628914e-16,2053.357057982896
instrument_strength,h2 0.05,81,pooled,0.36082211286492827,0.030964823787116437,0.3,0.0,1205.406705381704
instrument_strength,h2 0.05,81,fedmr_cf,0.36472438726248363,0.03894504573632981,0.3,0.0,1205.406705381704
instrument_strength,h2 0.05,81,site_meta,0.36179045582779473,0.030791616777238715,0.3,0.0,1205.406705381704
instrument_strength,h2 0.05,81,sumstats,0.3637834666195717,0.03224411470984268,0.3,0.0,1205.406705381704
instrument_strength,h2 0.05,82,pooled,0.3225117177798855,0.025331642961033927,0.30000000000000004,4.440892098500626e-16,1904.1957156994395
instrument_strength,h2 0.05,82,fedmr_cf,0.31993849585931583,0.02877995577300428,0.30000000000000004,4.440892098500626e-16,1904.1957156994395
instrument_strength,h2 0.05,82,site_meta,0.32202228585450976,0.02562399746915773,0.30000000000000004,4.440892098500626e-16,1904.1957156994395
instrument_strength,h2 0.05,82,sumstats,0.3241537395683924,0.027159392446157303,0.30000000000000004,4.440892098500626e-16,1904.1957156994395
instrument_strength,h2 0.05,83,pooled,0.27941174465642743,0.030377566842164777,0.3,0.0,1336.9688826945282
instrument_strength,h2 0.05,83,fedmr_cf,0.24503804737947754,0.03721931480571663,0.3,0.0,1336.9688826945282
instrument_strength,h2 0.05,83,site_meta,0.2820104097954001,0.030327114583050065,0.3,0.0,1336.9688826945282
instrument_strength,h2 0.05,83,sumstats,0.27724689482583814,0.032347274152502076,0.3,0.0,1336.9688826945282
instrument_strength,h2 0.05,84,pooled,0.2533197520460875,0.027247067509686685,0.3,1.1102230246251565e-16,1563.1255388709328
instrument_strength,h2 0.05,84,fedmr_cf,0.22910588329923354,0.03227622039108572,0.3,1.1102230246251565e-16,1563.1255388709328
instrument_strength,h2 0.05,84,site_meta,0.2540264856845838,0.02717613447680339,0.3,1.1102230246251565e-16,1563.1255388709328
instrument_strength,h2 0.05,84,sumstats,0.25352294804006237,0.028391591224682638,0.3,1.1102230246251565e-16,1563.1255388709328
instrument_strength,h2 0.05,85,pooled,0.28973066955196225,0.02408827981262667,0.3,0.0,1955.6898233435677
instrument_strength,h2 0.05,85,fedmr_cf,0.27549934230782586,0.027251236008315693,0.3,0.0,1955.6898233435677
instrument_strength,h2 0.05,85,site_meta,0.2908920199875137,0.024052120204904298,0.3,0.0,1955.6898233435677
instrument_strength,h2 0.05,85,sumstats,0.28952623926406407,0.02552503977662524,0.3,0.0,1955.6898233435677
instrument_strength,h2 0.05,86,pooled,0.2752265755791295,0.02552622782883689,0.3,0.0,1831.0822239389254
instrument_strength,h2 0.05,86,fedmr_cf,0.2543762983588432,0.029615062521409354,0.3,0.0,1831.0822239389254
instrument_strength,h2 0.05,86,site_meta,0.2763419689555892,0.025600386572497264,0.3,0.0,1831.0822239389254
instrument_strength,h2 0.05,86,sumstats,0.2705230495505078,0.027125306536313412,0.3,0.0,1831.0822239389254
instrument_strength,h2 0.05,87,pooled,0.3547599694554048,0.02708766241308762,0.30000000000000004,3.3306690738754696e-16,1624.6077757605758
instrument_strength,h2 0.05,87,fedmr_cf,0.3445145948861356,0.031783728332884925,0.30000000000000004,3.3306690738754696e-16,1624.6077757605758
instrument_strength,h2 0.05,87,site_meta,0.35471329927673867,0.027265433700798213,0.30000000000000004,3.3306690738754696e-16,1624.6077757605758
instrument_strength,h2 0.05,87,sumstats,0.35512281196061957,0.029142391532892848,0.30000000000000004,3.3306690738754696e-16,1624.6077757605758
instrument_strength,h2 0.05,88,pooled,0.3465995636763169,0.025708614926816406,0.3,1.6653345369377348e-16,1766.3720377237005
instrument_strength,h2 0.05,88,fedmr_cf,0.33619307467265824,0.02945190095100124,0.3,1.6653345369377348e-16,1766.3720377237005
instrument_strength,h2 0.05,88,site_meta,0.3470303379240365,0.025771908502072942,0.3,1.6653345369377348e-16,1766.3720377237005
instrument_strength,h2 0.05,88,sumstats,0.34564394001805554,0.027180721459650024,0.3,1.6653345369377348e-16,1766.3720377237005
instrument_strength,h2 0.05,89,pooled,0.34888634021035503,0.0296661162432481,0.3,2.220446049250313e-16,1257.01134935145
instrument_strength,h2 0.05,89,fedmr_cf,0.35070279171297997,0.03581928366044355,0.3,2.220446049250313e-16,1257.01134935145
instrument_strength,h2 0.05,89,site_meta,0.34444304806955695,0.02952290688003673,0.3,2.220446049250313e-16,1257.01134935145
instrument_strength,h2 0.05,89,sumstats,0.3419946303307099,0.031025369661366525,0.3,2.220446049250313e-16,1257.01134935145
instrument_strength,h2 0.05,90,pooled,0.34348281805187336,0.024839096982830877,0.3,1.6653345369377348e-16,1876.7265984602232
instrument_strength,h2 0.05,90,fedmr_cf,0.3435450760405964,0.028357593478959033,0.3,1.6653345369377348e-16,1876.7265984602232
instrument_strength,h2 0.05,90,site_meta,0.3443778291458611,0.024945221444317815,0.3,1.6653345369377348e-16,1876.7265984602232
instrument_strength,h2 0.05,90,sumstats,0.3459603955581714,0.026394387754130708,0.3,1.6653345369377348e-16,1876.7265984602232
instrument_strength,h2 0.05,91,pooled,0.2922299623243675,0.024071982717891276,0.3,1.1102230246251565e-16,2022.0334425387384
instrument_strength,h2 0.05,91,fedmr_cf,0.28800098213959263,0.02717874137245831,0.3,1.1102230246251565e-16,2022.0334425387384
instrument_strength,h2 0.05,91,site_meta,0.2944997913110199,0.02396470815907194,0.3,1.1102230246251565e-16,2022.0334425387384
instrument_strength,h2 0.05,91,sumstats,0.29283675265558884,0.02508465823828047,0.3,1.1102230246251565e-16,2022.0334425387384
instrument_strength,h2 0.05,92,pooled,0.3147251765089273,0.02432951761606644,0.30000000000000004,5.551115123125783e-17,1956.123471212863
instrument_strength,h2 0.05,92,fedmr_cf,0.2975522426558131,0.027724334249821347,0.30000000000000004,5.551115123125783e-17,1956.123471212863
instrument_strength,h2 0.05,92,site_meta,0.3139740516505334,0.024455237407557014,0.30000000000000004,5.551115123125783e-17,1956.123471212863
instrument_strength,h2 0.05,92,sumstats,0.31305487700956924,0.025977610390456072,0.30000000000000004,5.551115123125783e-17,1956.123471212863
instrument_strength,h2 0.05,93,pooled,0.38281614717821727,0.029426448669531143,0.3,0.0,1314.6390013767395
instrument_strength,h2 0.05,93,fedmr_cf,0.37933189557704383,0.035752991865098796,0.3,0.0,1314.6390013767395
instrument_strength,h2 0.05,93,site_meta,0.3810972746848562,0.029840901651551767,0.3,0.0,1314.6390013767395
instrument_strength,h2 0.05,93,sumstats,0.3788617236898069,0.03133767560648111,0.3,0.0,1314.6390013767395
instrument_strength,h2 0.05,94,pooled,0.28740858666446717,0.028672189107000964,0.3,0.0,1443.528558492703
