site,round,x,f
site01,0,-3.0,0.6581987142562866
site01,0,-2.900000095367432,0.6369388103485107
site01,0,-2.799999952316284,0.6156788468360901
site01,0,-2.700000047683716,0.594153642654419
site01,0,-2.5999999046325684,0.5719507932662964
site01,0,-2.5,0.5495806336402893
site01,0,-2.400000095367432,0.5272103548049927
site01,0,-2.299999952316284,0.5050773620605469
site01,0,-2.200000047683716,0.4842638671398163
site01,0,-2.0999999046325684,0.4654830396175384
site01,0,-2.0,0.4469830989837646
site01,0,-1.899999976158142,0.4297519326210022
site01,0,-1.7999999523162842,0.4139814972877502
site01,0,-1.7000000476837158,0.3982110619544983
site01,0,-1.600000023841858,0.3824406266212463
site01,0,-1.5,0.3675453662872314
site01,0,-1.399999976158142,0.3532172739505768
site01,0,-1.2999999523162842,0.3378203809261322
site01,0,-1.2000000476837158,0.3222565352916717
site01,0,-1.100000023841858,0.313103586435318
site01,0,-1.0,0.3046262562274933
site01,0,-0.8999999761581421,0.2961490154266357
site01,0,-0.800000011920929,0.2878367900848388
site01,0,-0.699999988079071,0.2826730906963348
site01,0,-0.6000000238418579,0.2771168053150177
site01,0,-0.5,0.27333864569664
site01,0,-0.4000000059604645,0.2701578140258789
site01,0,-0.3000000119209289,0.268474131822586
site01,0,-0.2000000029802322,0.2696451544761657
site01,0,-0.1000000014901161,0.2714223563671112
site01,0,0.0,0.2739917635917663
site01,0,0.1000000014901161,0.2760021686553955
site01,0,0.2000000029802322,0.2780238389968872
site01,0,0.3000000119209289,0.2815796732902527
site01,0,0.4000000059604645,0.2859435081481933
site01,0,0.5,0.2946207523345947
site01,0,0.6000000238418579,0.2992379367351532
site01,0,0.699999988079071,0.303058922290802
site01,0,0.800000011920929,0.307400494813919
site01,0,0.8999999761581421,0.313737690448761
site01,0,1.0,0.319793164730072
site01,0,1.100000023841858,0.3258486986160278
site01,0,1.2000000476837158,0.3332440555095672
site01,0,1.2999999523162842,0.3404112458229065
site01,0,1.399999976158142,0.3475784361362457
site01,0,1.5,0.3563816547393799
site01,0,1.600000023841858,0.3639893233776092
site01,0,1.7000000476837158,0.3714286684989929
site01,0,1.7999999523162842,0.378868043422699
site01,0,1.899999976158142,0.3863073587417602
site01,0,2.0,0.3935129940509796
site01,0,2.0999999046325684,0.3997915983200073
site01,0,2.200000047683716,0.406070202589035
site01,0,2.299999952316284,0.4123487770557403
site01,0,2.400000095367432,0.418627381324768
site01,0,2.5,0.4249059557914734
site01,0,2.5999999046325684,0.4311845302581787
site01,0,2.700000047683716,0.4373442828655243
site01,0,2.799999952316284,0.4422500431537628
site01,0,2.900000095367432,0.4478800296783447
site01,0,3.0,0.4543144702911377
site01,1,-3.0,-0.0184817612171173
site01,1,-2.900000095367432,-0.0215933099389076
site01,1,-2.799999952316284,-0.0247048661112785
site01,1,-2.700000047683716,-0.0278164260089397
site01,1,-2.5999999046325684,-0.0303031131625175
site01,1,-2.5,-0.0323112085461616
site01,1,-2.400000095367432,-0.0342149883508682
site01,1,-2.299999952316284,-0.0361187830567359
site01,1,-2.200000047683716,-0.0380225703120231
site01,1,-2.0999999046325684,-0.0398659259080886
site01,1,-2.0,-0.0415610149502754
site01,1,-1.899999976158142,-0.0432561039924621
site01,1,-1.7999999523162842,-0.0449511930346488
site01,1,-1.7000000476837158,-0.0466462783515453
