site,round,stage,n_train,n_test,loss,mse,mae,r2,fs_r2
site02,4,global,1888,473,1.3273019790649414,1.3273019790649414,0.9242062568664552,-0.0119878053665161,0.092725156891254
site02,4,local,1888,473,1.3337595462799072,1.3337595462799072,0.9260533452033995,-0.0169112682342529,0.092725156891254
site03,0,global,2784,696,1.3871179819107056,1.3871179819107056,0.9456129670143129,0.0006762146949768,0.063061995104685
site03,0,local,2784,696,1.3749449253082275,1.3749449253082275,0.944168984889984,0.0094460844993591,0.063061995104685
site03,1,global,2784,696,1.3795753717422483,1.3795753717422483,0.9452605843544006,0.0061101913452148,0.063061995104685
site03,1,local,2784,696,1.3838220834732056,1.3838220834732056,0.9488016963005066,0.003050684928894,0.063061995104685
site03,2,global,2784,696,1.3783804178237915,1.3783804178237915,0.9443645477294922,0.006971001625061,0.063061995104685
site03,2,local,2784,696,1.379789113998413,1.379789113998413,0.9467414021492004,0.0059561133384704,0.063061995104685
site03,3,global,2784,696,1.37681245803833,1.37681245803833,0.9442054629325868,0.0081006288528442,0.063061995104685
site03,3,local,2784,696,1.374503493309021,1.374503493309021,0.9427611231803894,0.0097641348838806,0.063061995104685
site03,4,global,2784,696,1.3776555061340332,1.3776555061340332,0.9450515508651732,0.007493257522583,0.063061995104685
site03,4,local,2784,696,1.3812674283981323,1.3812674283981323,0.947735071182251,0.0048911571502685,0.063061995104685
site04,0,global,3644,912,1.3115863800048828,1.3115863800048828,0.920882284641266,4.899501800537109e-05,0.080704962135807
site04,0,local,3644,912,1.3175369501113892,1.3175369501113892,0.923459529876709,-0.0044877529144287,0.080704962135807
site04,1,global,3644,912,1.307902455329895,1.307902455329895,0.9208874702453612,0.0028576254844665,0.080704962135807
site04,1,local,3644,912,1.305708885192871,1.305708885192871,0.9183449745178224,0.0045299530029296,0.080704962135807
site04,2,global,3644,912,1.306814670562744,1.306814670562744,0.920244038105011,0.0036869049072265,0.080704962135807
site04,2,local,3644,912,1.3189085721969604,1.3189085721969604,0.922533392906189,-0.0055334568023681,0.080704962135807
site04,3,global,3644,912,1.3072267770767212,1.3072267770767212,0.9203320741653442,0.0033727288246154,0.080704962135807
site04,3,local,3644,912,1.3145540952682495,1.3145540952682495,0.9213627576828004,-0.0022135972976684,0.080704962135807
site04,4,global,3644,912,1.3091940879821775,1.3091940879821775,0.9210132360458374,0.0018728375434875,0.080704962135807
site04,4,local,3644,912,1.3131898641586304,1.3131898641586304,0.9213659763336182,-0.0011734962463378,0.080704962135807
site05,0,global,3704,927,1.2932595014572144,1.2932595014572144,0.9100544452667236,-0.0031001567840576,0.0485916888375729
site05,0,local,3704,927,1.2919803857803345,1.2919803857803345,0.9079277515411376,-0.0021079778671264,0.0485916888375729
site05,1,global,3704,927,1.28696870803833,1.28696870803833,0.9071517586708068,0.0017791390419006,0.0485916888375729
site05,1,local,3704,927,1.2876381874084473,1.2876381874084473,0.907926082611084,0.0012598633766174,0.0485916888375729
site05,2,global,3704,927,1.2880109548568726,1.2880109548568726,0.9077476859092712,0.000970721244812,0.0485916888375729
