site,round,x,f
site01,0,-3.0,0.1464458256959915
site01,0,-2.900000095367432,0.1517253518104553
site01,0,-2.799999952316284,0.1566434204578399
site01,0,-2.700000047683716,0.1615617126226425
site01,0,-2.5999999046325684,0.1664796620607376
site01,0,-2.5,0.1715036928653717
site01,0,-2.400000095367432,0.1771757900714874
site01,0,-2.299999952316284,0.1828476190567016
site01,0,-2.200000047683716,0.1903946697711944
site01,0,-2.0999999046325684,0.1990001648664474
site01,0,-2.0,0.2073748260736465
site01,0,-1.899999976158142,0.2151023149490356
site01,0,-1.7999999523162842,0.2202250212430954
site01,0,-1.7000000476837158,0.2236492335796356
site01,0,-1.600000023841858,0.2239026576280594
site01,0,-1.5,0.2229748964309692
site01,0,-1.399999976158142,0.2220418006181717
site01,0,-1.2999999523162842,0.221087634563446
site01,0,-1.2000000476837158,0.2175407409667968
site01,0,-1.100000023841858,0.2140685468912124
site01,0,-1.0,0.2105963230133056
site01,0,-0.8999999761581421,0.207124188542366
site01,0,-0.800000011920929,0.2036519348621368
site01,0,-0.699999988079071,0.1994246393442154
site01,0,-0.6000000238418579,0.191657543182373
site01,0,-0.5,0.181874543428421
site01,0,-0.4000000059604645,0.1686791181564331
site01,0,-0.3000000119209289,0.1574029475450515
site01,0,-0.2000000029802322,0.1493012607097625
site01,0,-0.1000000014901161,0.1422164142131805
site01,0,0.0,0.1351984590291977
site01,0,0.1000000014901161,0.1263452768325805
site01,0,0.2000000029802322,0.1164193749427795
site01,0,0.3000000119209289,0.1123965978622436
site01,0,0.4000000059604645,0.1092573329806327
site01,0,0.5,0.1056562662124633
site01,0,0.6000000238418579,0.1045049428939819
site01,0,0.699999988079071,0.100373774766922
site01,0,0.800000011920929,0.0953505188226699
site01,0,0.8999999761581421,0.0899344384670257
site01,0,1.0,0.0849508643150329
site01,0,1.100000023841858,0.0937511771917343
site01,0,1.2000000476837158,0.1042039766907692
site01,0,1.2999999523162842,0.1132927983999252
site01,0,1.399999976158142,0.116434633731842
site01,0,1.5,0.1181005239486694
site01,0,1.600000023841858,0.1195062100887298
site01,0,1.7000000476837158,0.120522528886795
site01,0,1.7999999523162842,0.121538832783699
site01,0,1.899999976158142,0.1216015145182609
site01,0,2.0,0.1195105239748954
site01,0,2.0999999046325684,0.1177292913198471
site01,0,2.200000047683716,0.1169693171977996
site01,0,2.299999952316284,0.1162093356251716
site01,0,2.400000095367432,0.1153123527765274
site01,0,2.5,0.1143057346343994
site01,0,2.5999999046325684,0.1132991090416908
site01,0,2.700000047683716,0.1122924834489822
site01,0,2.799999952316284,0.1113225221633911
site01,0,2.900000095367432,0.1104412153363227
site01,0,3.0,0.1095599383115768
site01,1,-3.0,-1.0872859954833984
site01,1,-2.900000095367432,-1.0509713888168335
site01,1,-2.799999952316284,-1.0146565437316897
site01,1,-2.700000047683716,-0.9783418774604796
site01,1,-2.5999999046325684,-0.9420270323753356
site01,1,-2.5,-0.9057124257087708
site01,1,-2.400000095367432,-0.8693978190422058
site01,1,-2.299999952316284,-0.8330832123756409
site01,1,-2.200000047683716,-0.7967682480812073
site01,1,-2.0999999046325684,-0.7604536414146423
site01,1,-2.0,-0.7242545485496521
site01,1,-1.899999976158142,-0.6879299283027649
site01,1,-1.7999999523162842,-0.6516050100326538
site01,1,-1.7000000476837158,-0.6150317788124084
site01,1,-1.600000023841858,-0.5776142477989197
site01,1,-1.5,-0.5401965975761414
site01,1,-1.399999976158142,-0.5039424300193787
site01,1,-1.2999999523162842,-0.4677829146385193
site01,1,-1.2000000476837158,-0.4316233396530151
site01,1,-1.100000023841858,-0.395463764667511
site01,1,-1.0,-0.3593041896820068
site01,1,-0.8999999761581421,-0.3226519227027893
site01,1,-0.800000011920929,-0.2855682373046875
site01,1,-0.699999988079071,-0.2489887624979019
site01,1,-0.6000000238418579,-0.2144877165555954
site01,1,-0.5,-0.1826375275850296
site01,1,-0.4000000059604645,-0.151891216635704
site01,1,-0.3000000119209289,-0.1174353510141372
site01,1,-0.2000000029802322,-0.0777742564678192
site01,1,-0.1000000014901161,-0.0399431139230728
site01,1,0.0,-0.0021825581789016
site01,1,0.1000000014901161,0.0343988835811615
site01,1,0.2000000029802322,0.0698829367756843
site01,1,0.3000000119209289,0.1067661568522453
site01,1,0.4000000059604645,0.1267939656972885
site01,1,0.5,0.1439806222915649
site01,1,0.6000000238418579,0.1620937287807464
site01,1,0.699999988079071,0.1738578081130981
site01,1,0.800000011920929,0.1843771040439605
site01,1,0.8999999761581421,0.1947339177131652
site01,1,1.0,0.2030098438262939
site01,1,1.100000023841858,0.2101523280143737
site01,1,1.2000000476837158,0.2172337025403976
site01,1,1.2999999523162842,0.2236070036888122
site01,1,1.399999976158142,0.2298275083303451
site01,1,1.5,0.2360195964574813
site01,1,1.600000023841858,0.2422116994857788
site01,1,1.7000000476837158,0.248403787612915
site01,1,1.7999999523162842,0.2545428276062011
site01,1,1.899999976158142,0.2606421113014221
site01,1,2.0,0.2667449116706848
site01,1,2.0999999046325684,0.2728504538536072
site01,1,2.200000047683716,0.2789559960365295
site01,1,2.299999952316284,0.2849447131156921
site01,1,2.400000095367432,0.2901783287525177
site01,1,2.5,0.2950926423072815
site01,1,2.5999999046325684,0.3000068962574005
site01,1,2.700000047683716,0.3049211502075195
site01,1,2.799999952316284,0.3098354339599609
site01,1,2.900000095367432,0.3147497177124023
site01,1,3.0,0.3196640014648437
site01,2,-3.0,-1.1053889989852903
site01,2,-2.900000095367432,-1.067813277244568
site01,2,-2.799999952316284,-1.030234456062317
site01,2,-2.700000047683716,-0.9926500916481018
site01,2,-2.5999999046325684,-0.9552330374717712
site01,2,-2.5,-0.91786390542984
site01,2,-2.400000095367432,-0.8804948925971985
site01,2,-2.299999952316284,-0.8431257009506226
site01,2,-2.200000047683716,-0.8057566285133362
site01,2,-2.0999999046325684,-0.7685485482215881
site01,2,-2.0,-0.731468915939331
site01,2,-1.899999976158142,-0.6943891644477844
site01,2,-1.7999999523162842,-0.6573094725608826
site01,2,-1.7000000476837158,-0.6202297210693359
site01,2,-1.600000023841858,-0.5831500887870789
site01,2,-1.5,-0.5460702776908875
site01,2,-1.399999976158142,-0.5089714527130127
site01,2,-1.2999999523162842,-0.4717357754707336
site01,2,-1.2000000476837158,-0.4333195090293884
site01,2,-1.100000023841858,-0.3949139714241028
site01,2,-1.0,-0.3565086722373962
site01,2,-0.8999999761581421,-0.3181031942367553
site01,2,-0.800000011920929,-0.2801234126091003
site01,2,-0.699999988079071,-0.2448253482580185
site01,2,-0.6000000238418579,-0.2123533338308334
site01,2,-0.5,-0.1800578385591507
site01,2,-0.4000000059604645,-0.1477623134851455
site01,2,-0.3000000119209289,-0.109539121389389
site01,2,-0.2000000029802322,-0.0677711814641952
site01,2,-0.1000000014901161,-0.0283224135637283
site01,2,0.0,0.011126309633255
site01,2,0.1000000014901161,0.0484631061553955
site01,2,0.2000000029802322,0.0879598930478096
site01,2,0.3000000119209289,0.1352603286504745
site01,2,0.4000000059604645,0.1653108149766922
site01,2,0.5,0.1789180636405944
site01,2,0.6000000238418579,0.1895758211612701
site01,2,0.699999988079071,0.1996769458055496
site01,2,0.800000011920929,0.2101297676563263
site01,2,0.8999999761581421,0.2195232063531875
site01,2,1.0,0.2264798581600189
site01,2,1.100000023841858,0.2328569740056991
site01,2,1.2000000476837158,0.2392546534538269
site01,2,1.2999999523162842,0.2456523329019546
site01,2,1.399999976158142,0.2520500123500824
site01,2,1.5,0.2584217190742492
site01,2,1.600000023841858,0.2647833228111267
site01,2,1.7000000476837158,0.2711449265480041
site01,2,1.7999999523162842,0.2775065302848816
site01,2,1.899999976158142,0.2838681638240814
site01,2,2.0,0.2902297675609588
site01,2,2.0999999046325684,0.2962950468063354
site01,2,2.200000047683716,0.3022189736366272
site01,2,2.299999952316284,0.3080751895904541
site01,2,2.400000095367432,0.3138817250728607
site01,2,2.5,0.3196882903575897
site01,2,2.5999999046325684,0.3254948258399963
